Date,Turnover,SPY,TLT
2018-12-31,0.09975055317136289,0.30000000000000004,0.7
2019-01-31,0.23931848022882635,0.15000000000000002,0.85
2019-02-28,0.28084049078935325,0.30000000000000004,0.7
2019-03-29,0.5806062424078025,0.6000000000000002,0.3999999999999998
2019-04-30,0.2825236028200888,0.45000000000000007,0.5499999999999999
2019-05-31,0.37014392906538235,0.6500000000000001,0.34999999999999987
2019-06-28,0.5387935921774777,0.3500000000000001,0.6499999999999999
2019-07-31,0.27347136101217384,0.5000000000000001,0.4999999999999999
2019-08-30,0.20622220671224362,0.40000000000000013,0.5999999999999999
2019-09-30,0.04236296497529385,0.3500000000000001,0.6499999999999999
2019-10-31,0.47872770499630574,0.6000000000000002,0.3999999999999998
2019-11-29,0.01581436392495228,0.6000000000000002,0.3999999999999998
2019-12-31,0.0810514140223596,0.6500000000000001,0.34999999999999987
2020-01-31,0.07244336140873897,0.7000000000000002,0.2999999999999998
2020-02-28,1.0682512684076721,0.15000000000000002,0.85
2020-03-31,0.06449338228011928,0.1,0.9
2020-04-30,0.132495684493928,0.15000000000000002,0.85
2020-05-29,0.02843637028650406,0.15000000000000002,0.85
2020-06-30,0.08322632187972837,0.20000000000000004,0.7999999999999999
2020-07-31,0.20456924387497014,0.1,0.9
2020-08-31,0.09749732158433472,0.15000000000000002,0.85
2020-09-30,0.6683056201898789,0.5000000000000001,0.4999999999999999
2020-10-30,0.37707096339033846,0.30000000000000004,0.7
2020-11-30,0.2038663556413116,0.20000000000000004,0.7999999999999999
2020-12-31,0.27151468659663597,0.3500000000000001,0.6499999999999999
2021-01-29,0.022331216409177013,0.3500000000000001,0.6499999999999999
2021-02-26,0.41222488359816184,0.15000000000000002,0.85
2021-03-31,0.8772781897206692,0.6000000000000002,0.3999999999999998
2021-04-30,0.24667705291585262,0.5000000000000001,0.4999999999999999
2021-05-28,0.1134557439778367,0.45000000000000007,0.5499999999999999
2021-06-30,0.09677022596540763,0.5000000000000001,0.4999999999999999
2021-07-30,0.21053090281465542,0.6000000000000002,0.3999999999999998
2021-08-31,0.194053410642698,0.5000000000000001,0.4999999999999999
2021-09-30,0.016365260862774955,0.5000000000000001,0.4999999999999999
2021-10-29,0.29088766203585326,0.3500000000000001,0.6499999999999999
2021-11-30,0.3800990496151831,0.5500000000000002,0.44999999999999984
2021-12-31,0.38244513764026355,0.3500000000000001,0.6499999999999999
2022-01-31,0.26988772133791705,0.5000000000000001,0.4999999999999999
2022-02-28,0.49287123366146535,0.25000000000000006,0.75
2022-03-31,0.4050440586686928,0.45000000000000007,0.5499999999999999
2022-04-29,0.34615851559080674,0.30000000000000004,0.7
2022-05-31,0.3029934985560226,0.15000000000000002,0.85
2022-06-30,0.5935573100533607,0.45000000000000007,0.5499999999999999
2022-07-29,0.16389837193181955,0.3500000000000001,0.6499999999999999
2022-08-31,0.2294253937792115,0.25000000000000006,0.75
2022-09-30,0.19814427048054611,0.3500000000000001,0.6499999999999999
2022-10-31,0.20502476622126808,0.45000000000000007,0.5499999999999999
2022-11-30,0.06949318226621937,0.45000000000000007,0.5499999999999999
2022-12-30,0.5925964413745318,0.15000000000000002,0.85
2023-01-31,0.7082697089638722,0.5000000000000001,0.4999999999999999
2023-02-28,0.19366673564075482,0.40000000000000013,0.5999999999999999
2023-03-31,0.48832876404411363,0.6500000000000001,0.34999999999999987
2023-04-28,0.004945608880624397,0.6500000000000001,0.34999999999999987
2023-05-31,0.10566345611628414,0.6000000000000002,0.3999999999999998
2023-06-30,0.2831541994556549,0.7500000000000002,0.24999999999999978
2023-07-31,0.27761430023642697,0.9000000000000002,0.09999999999999976
2023-08-31,0.0101971282754557,0.9000000000000002,0.09999999999999976
2023-09-29,0.0027798190107586745,0.9000000000000002,0.09999999999999976
2023-10-31,0.006081854947423318,0.9000000000000002,0.09999999999999976
2023-11-30,0.006078087249236336,0.9000000000000002,0.09999999999999976
2023-12-29,0.0013011672338685276,0.9000000000000002,0.09999999999999976
2024-01-31,0.007064735570991826,0.9000000000000002,0.09999999999999976
2024-02-29,0.5068255159142622,0.6500000000000001,0.34999999999999987
2024-03-28,0.4668701886371597,0.9000000000000002,0.09999999999999976
2024-04-30,0.004345886589042933,0.9000000000000002,0.09999999999999976
2024-05-31,0.7045570448144745,0.5500000000000002,0.44999999999999984
2024-06-28,0.6896750430430789,0.9000000000000002,0.09999999999999976
2024-07-31,0.0029795865154810253,0.9000000000000002,0.09999999999999976
2024-08-30,0.9957081046589993,0.40000000000000013,0.5999999999999999
2024-09-30,0.0989417975621284,0.45000000000000007,0.5499999999999999
2024-10-31,0.09950983809206781,0.5000000000000001,0.4999999999999999
2024-11-29,0.42356022803348936,0.30000000000000004,0.7
2024-12-31,1.1838149661814457,0.9000000000000002,0.09999999999999976
