Date,SPY,TLT,ForecastVolSPY,ForecastVolTLT,EstimatedCVaR,ExpectedMonthlyReturn,Score
2018-09-28,0.52,0.48,0.022049531306168706,0.020593542255493074,0.025670563968059935,0.008389044665989292,-0.0378479704765186
2018-10-31,0.61,0.39,0.019817904033352547,0.02471532710880015,0.02652236098496867,0.01026780868100597,-0.03774244109193764
2018-11-30,0.23,0.77,0.05518912591209514,0.025843146390863107,0.04695502508457257,-0.0028446212637208276,-0.08850366641595146
2018-12-31,0.27,0.73,0.0444048621914749,0.024327485881758565,0.04257183711912125,-0.002254267368440065,-0.0790035741828583
2019-01-31,0.15000000000000002,0.85,0.07426171466611284,0.026333877118458394,0.049393196846259334,-0.0003317915335328901,-0.0895995458567997
2019-02-28,0.29000000000000004,0.71,0.04098160163175085,0.0249417238509809,0.04228035019584766,0.0019474140735037976,-0.074577216279022
2019-03-29,0.61,0.39,0.021642783184603314,0.029060183911936193,0.0341938051353883,-0.0010549336026711824,-0.06356378284637013
2019-04-30,0.44000000000000006,0.5599999999999999,0.032293846569239164,0.028547500562471264,0.042075249732381186,0.00697357164847545,-0.06927187786981068
2019-05-31,0.63,0.37,0.02048714174624885,0.029288808976161786,0.033000321366157916,0.013439355787284904,-0.04653122267179935
2019-06-28,0.35,0.65,0.04787409533314895,0.03349112453928,0.05375756205168625,0.014842277161719299,-0.08276133453131594
2019-07-31,0.52,0.48,0.026842445560200687,0.026840228796474342,0.03698129300782056,0.019599305075805824,-0.047477022338271196
2019-08-30,0.41000000000000003,0.59,0.036488663194000105,0.027352613680863763,0.04282044076179512,0.015699926809417005,-0.061706866561814205
2019-09-30,0.35,0.65,0.043494953806362216,0.03531624310109523,0.04957565745916377,0.02263412491523319,-0.06678205851126161
2019-10-31,0.6,0.4,0.025592478270556343,0.03886041955864727,0.03909816226048706,0.013117824240379966,-0.05800886782849675
2019-11-29,0.62,0.38,0.021759070762111237,0.03652858269105014,0.03517135961355185,0.013751583025096312,-0.04961686427929702
2019-12-31,0.64,0.36,0.023747082895186424,0.03276126610257164,0.036057101139524185,0.018182295569152365,-0.04678048648199117
2020-01-31,0.71,0.29000000000000004,0.02122461671437376,0.03458823137289264,0.03403930448614468,0.014302743640677018,-0.04717800443438341
2020-02-28,0.13,0.87,0.0608148801299337,0.03518326134311609,0.04983519231160352,0.015057580770131047,-0.0763857653907553
2020-03-31,0.1,0.9,0.09996550807250448,0.04200609061664488,0.060439987108162126,0.013192686281645409,-0.09568929051304642
2020-04-30,0.13,0.87,0.1499609712598669,0.08118977597245577,0.09947907489397954,0.01978900483354254,-0.15936332997562064
2020-05-29,0.17,0.83,0.06952054819467339,0.046884514443874085,0.052713632525294506,0.025698508551299085,-0.06930602999423102
2020-06-30,0.22,0.78,0.041766979896487436,0.03519983174173953,0.03737792952586194,0.019180532842861395,-0.0482497403036901
2020-07-31,0.12000000000000001,0.88,0.07123816706213423,0.03247224874288622,0.038039683610178995,0.02417357252179941,-0.04459785797652278
2020-08-31,0.17,0.83,0.03849538630276042,0.02565365855918949,0.02820536662782716,0.022408566685382863,-0.028511093244706028
2020-09-30,0.51,0.49,0.028290831429775058,0.036034458575848693,0.031640446168026325,0.01600068499258639,-0.041972118109861
2020-10-30,0.30000000000000004,0.7,0.050542063049356316,0.032930311521404056,0.03677360479935236,0.013389038721395996,-0.053433449917438244
2020-11-30,0.2,0.8,0.07127856262368153,0.03870163395557076,0.04340749019680372,0.0014945771476550657,-0.07693890520659162
2020-12-31,0.37,0.63,0.03559448294358484,0.03081769541779821,0.03104807718763521,0.010769315186399678,-0.04562722375134369
2021-01-29,0.37,0.63,0.02750476969641357,0.022921527265040154,0.02354574282537127,0.009845690818673288,-0.032536646266995
2021-02-26,0.17,0.83,0.07642717604808488,0.0312623890946253,0.03211777259820318,-0.0061038740202838835,-0.0645158646970496
2021-03-31,0.59,0.41000000000000003,0.053097537258036176,0.09465673164846566,0.06313090051772474,0.0039929239278882755,-0.11090269700401625
2021-04-30,0.49,0.51,0.033220531043367224,0.032953116034657934,0.033930762179882265,0.0023256254266255053,-0.059049746497162575
2021-05-28,0.42000000000000004,0.58,0.03479964946452461,0.026006276427760985,0.03030482907483912,0.0043371380901671384,-0.05042155424454328
2021-06-30,0.49,0.51,0.026240084399943644,0.026296599876692184,0.02674617801597308,0.0033333720276327566,-0.04501974840111879
2021-07-30,0.5700000000000001,0.42999999999999994,0.024099859779459328,0.03279203947960556,0.02839376404762252,0.009603236729801172,-0.04174553855591936
2021-08-31,0.49,0.51,0.031635360392923174,0.03243087928215612,0.03234905470700262,0.011920784104104815,-0.0465475143684999
2021-09-30,0.51,0.49,0.028407071637627814,0.033054479130665754,0.0308469261643673,0.017091736602671787,-0.03849273049318936
2021-10-29,0.33999999999999997,0.66,0.05599481545978205,0.03769064160443361,0.04266603266076903,0.0076557368949922485,-0.069653121894392
2021-11-30,0.55,0.44999999999999996,0.027151776241553946,0.036423177976115405,0.03039396779623283,0.014193885966177535,-0.04114525606704156
2021-12-31,0.37,0.63,0.07775993211071396,0.05971579332189898,0.06473317391633739,0.012479396136497158,-0.10458031691291013
2022-01-31,0.47,0.53,0.0311201037926636,0.03296326061182615,0.031716995502119184,0.00947613634922398,-0.047914455554590556
2022-02-28,0.25,0.75,0.07684503385935014,0.04031938969864529,0.05339453059658963,-0.003160548422060476,-0.09993070349592181
2022-03-31,0.45999999999999996,0.54,0.05737372309524506,0.06185437528503012,0.06480403700750226,-0.003448465339660071,-0.12072573195316415
2022-04-29,0.30000000000000004,0.7,0.06213325548722875,0.039916194038101,0.050566875771454536,-0.004054945610665361,-0.09555532199928352
2022-05-31,0.17,0.83,0.1321045825156994,0.04953441747363912,0.0782122829221241,-0.024236917146613426,-0.1654090264064368
2022-06-30,0.42000000000000004,0.58,0.0659428493058088,0.06466837831335553,0.09200183770983472,-0.02394354086113444,-0.19029684873883693
2022-07-29,0.38,0.62,0.0625193264922252,0.05266150543444034,0.07956160543334823,-0.03158824619065275,-0.17491913597067957
2022-08-31,0.26,0.74,0.06794778391156249,0.0399019463159729,0.06945241454940701,-0.021790928316458253,-0.14716527450539088
2022-09-30,0.31,0.69,0.06292981365249477,0.04324908635236798,0.07260042666500409,-0.024270664535079117,-0.1551014325320865
2022-10-31,0.45999999999999996,0.54,0.07493921181450196,0.07182104690646544,0.11549902625773859,-0.03377183142193904,-0.24212007868586852
2022-11-30,0.44000000000000006,0.5599999999999999,0.06258504832835424,0.053599934498062066,0.09219321376097343,-0.022967210516674826,-0.18897499528642703
2022-12-30,0.17,0.83,0.09832353204592423,0.04866780467775944,0.09509698990457428,-0.018882064254918333,-0.19086664608315207
2023-01-31,0.51,0.49,0.05062314080471726,0.05451492885745984,0.0804381954134376,-0.014323589716280807,-0.16013234146046848
2023-02-28,0.4,0.6,0.05629021665121727,0.04501005705057575,0.07615147506484281,-0.011867791934125006,-0.14927044705084208
2023-03-31,0.63,0.37,0.04220415822049237,0.044784506583296205,0.07233913854283786,-0.009018824875241799,-0.13991927425234996
2023-04-28,0.63,0.37,0.051771973135910754,0.057148589620758944,0.0977825467829308,0.00792179564015462,-0.16808678856912082
2023-05-31,0.62,0.38,0.047129863639244686,0.053916114183420634,0.09106371777225747,0.011047805682571922,-0.15289688630749154
2023-06-30,0.69,0.31000000000000005,0.03967182304910013,0.048069926241782336,0.07984473918196897,0.004969598433911758,-0.13896093209363236
2023-07-31,0.87,0.13,0.03972897426261227,0.0468844128116099,0.08077081865723489,0.02144112407996603,-0.12448634950305676
2023-08-31,0.9,0.09999999999999998,0.02900738678884955,0.0418638872780218,0.0607546402686272,0.015633538480231524,-0.09381481400329746
2023-09-29,0.9,0.09999999999999998,0.03653018716812907,0.04617432014254251,0.07598224201431845,0.01644797629861866,-0.12032005932715456
2023-10-31,0.9,0.09999999999999998,0.036772277208498926,0.046634708795360406,0.07689033885909739,0.008249386632159674,-0.13015322331421564
2023-11-30,0.9,0.09999999999999998,0.041646846404765424,0.05804034257610635,0.08718552075689621,0.001741279505847158,-0.15519265785656602
2023-12-29,0.9,0.09999999999999998,0.03476240310793704,0.05819910845279057,0.07403498608677206,0.011221609528718876,-0.12204136542747084
2024-01-31,0.9,0.09999999999999998,0.031210129478652468,0.05580311496012249,0.06586387011826872,0.013542365797845679,-0.10501260041503802
2024-02-29,0.64,0.36,0.038444544111772415,0.046942412972786327,0.0743001069455219,0.0074760159788822824,-0.12704417652305713
2024-03-28,0.9,0.09999999999999998,0.0349915967092324,0.04565014360386136,0.07118000529758842,0.01952653346925872,-0.10937747606640044
2024-04-30,0.9,0.09999999999999998,0.03028796052043312,0.03794814323385041,0.0619696970889718,0.029757243835673935,-0.0817882109244753
2024-05-31,0.5,0.5,0.042858183352454844,0.04253070171046962,0.07500747552540213,0.016499305352682028,-0.11971415059304182
2024-06-28,0.86,0.14,0.03343846441415134,0.04082549422389009,0.06711530615501442,0.020532669888318558,-0.10135488119070739
2024-07-31,0.9,0.09999999999999998,0.024546283964414172,0.04855950816100118,0.052199430733986495,0.01882067397627005,-0.07525830134490565
2024-08-30,0.39,0.61,0.04743648321191405,0.04406002485354196,0.07869088481258658,0.007957694884398635,-0.13521589777825724
2024-09-30,0.41000000000000003,0.59,0.04393873481519978,0.045048379584893355,0.07599143104466151,0.010476325264781323,-0.1263682506156094
2024-10-31,0.49,0.51,0.034818452151134216,0.03969360531041454,0.06405739236081164,0.01573094314773838,-0.09981236310172258
2024-11-29,0.33,0.6699999999999999,0.043224238001819945,0.03759166056062755,0.06713804897230984,0.014110284081038597,-0.10721820406911911
2024-12-31,0.9,0.09999999999999998,0.03344144409838298,0.04801794132862907,0.06859621706689614,0.02210414538417768,-0.10307904533623538
