Date,GLD,IEF,SHY,SPY,TLT
2008-10-17,77.20999908447266,58.04887008666992,64.19103240966797,67.61520385742188,55.706504821777344
2008-10-20,78.5,58.108219146728516,64.1451416015625,71.67747497558594,56.15158462524414
2008-10-21,76.02999877929688,58.722103118896484,64.27523803710938,69.53752899169922,56.44831848144531
2008-10-22,71.70999908447266,59.17086410522461,64.36695861816406,65.75090026855469,57.5936164855957
2008-10-23,70.6500015258789,59.25007629394531,64.32876586914062,66.51260375976562,58.02092361450195
2008-10-24,72.20999908447266,58.99925231933594,64.38235473632812,63.13945007324219,57.40372848510742
2008-10-27,72.18000030517578,58.96625900268555,64.22159576416016,60.897918701171875,57.4453125
2008-10-28,73.79000091552734,58.49104690551758,64.29818725585938,68.01416778564453,56.60853958129883
2008-10-29,74.0,58.5767936706543,64.3364486694336,67.52088928222656,56.32368087768555
2008-10-30,72.70999908447266,58.128082275390625,64.39002227783203,69.85670471191406,55.81329345703125
2008-10-31,71.33999633789062,58.00922775268555,64.42060089111328,70.24117279052734,55.08932876586914
2008-11-03,71.0999984741211,58.101932525634766,64.54114532470703,70.44429016113281,55.23829650878906
2008-11-04,75.4800033569336,58.79754638671875,64.51812744140625,72.83815002441406,56.275028228759766
2008-11-05,72.80000305175781,59.108890533447266,64.63334655761719,69.77692413330078,56.94232177734375
2008-11-06,72.22000122070312,58.93000411987305,64.65637969970703,65.91051483154297,56.53119659423828
2008-11-07,72.5,58.718040466308594,64.54114532470703,68.08673095703125,56.16179656982422
2008-11-10,73.58000183105469,58.777652740478516,64.74085998535156,67.1944351196289,56.43590545654297
2008-11-11,72.05000305175781,58.996238708496094,64.78694152832031,65.11980438232422,56.602657318115234
2008-11-12,70.0,59.36058044433594,64.8868179321289,62.25442886352539,56.96613311767578
2008-11-13,72.1500015258789,58.93000411987305,64.72551727294922,66.13536834716797,55.60171127319336
2008-11-14,73.30000305175781,59.5129508972168,64.71009826660156,62.834774017333984,56.703975677490234
2008-11-17,72.6500015258789,59.7646484375,64.82534790039062,62.00056076049805,56.9542236328125
2008-11-18,72.51000213623047,60.22837448120117,64.89450073242188,63.16847229003906,57.687068939208984
2008-11-19,72.26000213623047,60.87760925292969,64.98665618896484,59.12065887451172,59.16472244262695
2008-11-20,73.44999694824219,62.10304260253906,65.10955047607422,54.731971740722656,62.22125244140625
2008-11-21,78.8499984741211,61.5333137512207,65.00200653076172,57.68437194824219,61.321529388427734
2008-11-24,80.91000366210938,60.957008361816406,64.8406982421875,61.681358337402344,60.36232376098633
2008-11-25,80.87000274658203,62.003692626953125,64.89450073242188,62.138397216796875,62.137813568115234
2008-11-26,80.37999725341797,62.38127136230469,65.09420013427734,64.53948211669922,62.22125244140625
2008-11-28,80.30999755859375,62.50715255737305,65.13259887695312,65.3519287109375,62.98984146118164
2008-12-01,75.6500015258789,63.353214263916016,65.23973083496094,59.56316375732422,65.40201568603516
2008-12-02,76.94999694824219,63.68553161621094,65.2320327758789,61.85548782348633,65.65313720703125
2008-12-03,76.18000030517578,63.785213470458984,65.28594207763672,63.342529296875,65.8385238647461
2008-12-04,75.5,64.1839599609375,65.30138397216797,61.87722396850586,67.13570404052734
2008-12-05,74.5199966430664,63.506134033203125,65.22428894042969,63.7850456237793,66.0477294921875
2008-12-08,76.19999694824219,63.266883850097656,65.1318130493164,66.0120620727539,65.90428161621094
2008-12-09,76.33000183105469,63.80516052246094,65.33216094970703,64.92390441894531,67.20750427246094
2008-12-10,79.75,63.745338439941406,65.24744415283203,65.36641693115234,67.04608917236328
2008-12-11,80.6500015258789,64.130859375,65.40145874023438,63.79229736328125,67.17765808105469
2008-12-12,80.80999755859375,64.31029510498047,65.43229675292969,64.55398559570312,67.17765808105469
2008-12-15,82.5999984741211,64.44985961914062,65.4786376953125,63.65447235107422,67.94284057617188
2008-12-16,84.45999908447266,65.47342681884766,65.50941467285156,66.65044403076172,69.62277221679688
2008-12-17,85.43000030517578,65.91873931884766,65.3707046508789,66.00479888916016,71.5118637084961
2008-12-18,83.87000274658203,66.3640365600586,65.40145874023438,64.77165222167969,73.012451171875
2008-12-19,82.62999725341797,66.14469909667969,65.33991241455078,64.49298095703125,73.090087890625
