Date,GLD,SPY,TLT
2016-10-21,120.83000183105469,183.66368103027344,102.00198364257812
2016-10-24,120.55999755859375,184.44476318359375,101.55817413330078
2016-10-25,121.47000122070312,183.82675170898438,101.8259506225586
2016-10-26,120.79000091552734,183.45762634277344,101.13729858398438
2016-10-27,121.01000213623047,182.9684600830078,100.03558349609375
2016-10-28,121.58000183105469,182.42771911621094,99.8136215209961
2016-10-31,121.94000244140625,182.43626403808594,100.42576599121094
2016-11-01,122.7300033569336,181.1144256591797,100.4333724975586
2016-11-02,123.63999938964844,180.02435302734375,100.87042236328125
2016-11-03,124.30000305175781,179.20040893554688,100.09611511230469
2016-11-04,124.38999938964844,179.00296020507812,100.99305725097656
2016-11-07,122.1500015258789,182.95126342773438,100.13446807861328
2016-11-08,121.63999938964844,183.77523803710938,99.7281494140625
2016-11-09,121.55999755859375,185.72364807128906,95.49650573730469
2016-11-10,119.75,186.18710327148438,94.08590698242188
2016-11-11,117.0999984741211,185.7579803466797,93.55696105957031
2016-11-14,116.11000061035156,185.9038848876953,92.99729919433594
2016-11-15,117.12000274658203,187.35447692871094,93.45730590820312
2016-11-16,116.7699966430664,187.00253295898438,94.30056762695312
2016-11-17,116.16999816894531,187.9638671875,92.91294860839844
2016-11-18,115.1500015258789,187.54327392578125,92.64473724365234
2016-11-21,115.58000183105469,188.95950317382812,92.87467193603516
2016-11-22,115.54000091552734,189.32858276367188,92.84400177001953
2016-11-23,113.25,189.4315643310547,92.48374938964844
2016-11-25,112.61000061035156,190.1354522705078,92.6216812133789
2016-11-28,113.80000305175781,189.24273681640625,93.303955078125
2016-11-29,113.2699966430664,189.61183166503906,93.6949462890625
2016-11-30,111.75,189.1569366455078,92.17704010009766
2016-12-01,111.54000091552734,188.46163940429688,91.20380401611328
2016-12-02,112.13999938964844,188.5561065673828,91.87210845947266
2016-12-05,111.54000091552734,189.68911743164062,91.77222442626953
2016-12-06,111.43000030517578,190.28985595703125,91.70307159423828
2016-12-07,111.83000183105469,192.7790069580078,92.48657989501953
2016-12-08,111.56999969482422,193.25106811523438,91.39582824707031
2016-12-09,110.4000015258789,194.4184112548828,90.25891876220703
2016-12-12,110.81999969482422,194.19528198242188,90.42794036865234
2016-12-13,110.44999694824219,195.49131774902344,90.75057220458984
2016-12-14,108.83000183105469,193.877685546875,89.73661804199219
2016-12-15,107.33999633789062,194.6759033203125,90.18982696533203
2016-12-16,108.05000305175781,194.29519653320312,89.98241424560547
2016-12-19,108.58999633789062,194.71823120117188,90.95027160644531
2016-12-20,107.79000091552734,195.46937561035156,90.4970703125
2016-12-21,107.8499984741211,194.9254913330078,90.8965072631836
2016-12-22,107.58999633789062,194.58868408203125,90.7340087890625
2016-12-23,107.93000030517578,194.8736572265625,90.91886138916016
2016-12-27,108.55999755859375,195.3571319580078,90.62615203857422
2016-12-28,108.86000061035156,193.74261474609375,91.2885513305664
